odg,bully,bullied,age,tatot,dens,recip,grade,male,s_att,skip
0,1.0033008496131537,0.96,15,0,0.488776863129106,0.7230343591802433,10,1,0,1
7,1.501450874997114,-0.2,14,4,0,0.04200439034820664,9,1,1,1
7,1.4975121266000422,1.1,13,7,0.13351275768300985,0.5555129889680314,9,0,0,1
7,0.9988642949867004,0.1,14,3,0.10361320263724773,0,9,0,0,1
7,2.995024286578929,4.31,16,7,0.5717396364813127,0.6276704248991466,11,0,0,1
5,2.003494547927785,3.65,14,2,0,0,10,1,0,0
0,2.004744835904699,1.59,16,7,0.09945223268560974,0,11,1,1,1
7,2.001198603107733,0.32,15,2,0.589407818215318,1,10,1,0,1
0,1.0027868176464958,-1.05,17,6,0,0.007533031853840139,12,1,0,1
0,2.501457187560701,3.23,17,0,0.4998386980377809,0.9575199153079745,12,1,0,0
7,1.9979261576975431,2.16,18,7,0.8557611573863217,0.8471937217335151,12,1,0,0
0,1.5032883280465477,1.02,17,7,0.43797289076205337,3.4109167615486215e-4,12,0,1,1
1,1.0052277660254196,-0.31,15,0,0.03693949296872855,0.016975742080070976,10,1,0,0
5,1.502138806230184,0.68,15,4,1,0.9358666630670306,10,0,0,0
7,2.002293342602523,1.84,15,3,0.7329904252765926,0.31150297799933485,11,1,0,0
0,1.5022430558895854,1.76,17,6,0.1887551777228359,0,12,0,0,1
0,3.0002059519546145,5.55,14,0,0.4508263292518693,0.8393416970030365,9,1,0,1
0,1.5013885727281977,0.55,14,0,0.23388299747511734,0.4129396992717162,9,1,0,1
5,2.000739437685282,3.25,14,5,0.43421453574956287,0.14196294338023463,9,1,0,0
0,1.000492012056089,0.38,15,1,1,0.5888280217258741,10,1,0,1
7,1.9989002876352329,2.19,16,7,0.02210472548931833,0.038824242333365164,11,0,0,1
7,1.9992764673336811,0.83,17,3,0.5463237105982819,0.4171265813414061,12,0,0,1
7,1.5087059838703305,0.28,17,3,0,0,11,1,0,1
0,1.5074222535287713,1.91,18,1,0.4681255161638796,0.20581659995538337,12,1,0,0
7,2.999967282640104,4.93,13,4,0.09418139319248468,0,9,1,0,1
0,3.0035638938945497,6.49,14,6,0.2995830276075253,0,9,1,1,1
7,1.4996216187367646,1.74,15,3,0.11663057782828087,0,10,1,0,0
0,3.0034883656968723,4.72,15,0,0.33129629597317956,0.12045260025147606,10,0,0,1
7,1.9944234139460453,2.05,16,7,0.6709339178128392,0.4707467582169655,11,1,0,1
0,1.5029839952789237,0.83,16,3,0,0,11,1,0,1
7,1.9993653720534734,2.02,13,3,0.24339406856562565,1,9,0,0,0
0,1.5073216775327767,2.13,14,3,0.3221526077049708,0.20112091174368346,9,1,1,0
3,1.5001901389988022,1.38,17,6,0.9534448893559777,0.5617442795063465,12,0,0,1
0,3.000145517855365,5.99,13,0,0.08603305214991773,0,9,1,0,0
7,1.4965591955447342,0.99,17,3,0.3078981984335144,0.8011615864596361,12,1,0,1
5,2.9974887841870275,3.29,13,3,0.20964393154213104,0.6216075107445667,9,0,0,0
7,1.9995490795004116,4.05,14,7,0.25527633885619805,0.07518840008312369,9,1,0,0
7,2.5026920066113876,2.89,14,6,0.4432055927305683,0.2166118715325622,10,0,0,1
7,1.9978363551061729,3.25,15,7,0.16065571849097637,0.516453760278384,10,1,0,1
0,1.0010524588461482,0.3,17,7,0.5076163759173585,0.5793980320690563,12,0,0,0
7,1.9949796338243415,1.99,18,5,0.06468130824204726,0.502157183185182,12,0,0,1
0,2.503394938036302,2.85,14,4,0,0.34957255905404166,9,0,0,1
0,1.5042233995153373,-0.38,15,0,0.4666616440540644,0,10,1,0,1
7,0.9994351020989491,1.82,17,5,0.4913508582795728,0.5886507540918078,12,1,0,0
7,1.4986071445786022,0.33,17,3,0.1663707706425945,0,12,0,0,0
1,1.002571749945833,0.98,14,0,0.3981966966528413,0.25752904212954975,9,1,0,1
6,1.5001171822854582,-0.48,18,7,0.12259995544477659,0,12,1,0,1
6,2.9959718250211598,4.61,16,7,0.05637088406923998,0.5666695772475382,11,0,1,1
7,1.5026871825927504,0.53,17,3,0.019472952385803776,0.03803975140019573,12,0,0,1
0,1.0070812850265014,-0.55,17,0,0.5056695534041149,0,11,1,0,1
7,1.9969012348553097,2.44,14,7,0.09605985796767356,0.4534344247603577,9,0,0,0
7,1.0070884460524006,-1.06,18,7,0.055810148942349064,0.84627697928068,12,0,0,1
7,1.4967338649545652,1.69,14,5,0.6155258869591778,0.534263106805565,10,1,1,0
1,1.5009832512709087,1.3,17,1,0.5274290131126952,0.36562206873403225,12,0,1,0
0,1.5052209877474039,1.86,15,0,0.5065939074391126,0.05055791037771756,10,1,0,0
7,2.000323433524277,1.87,16,7,1,0.8488510792836554,11,0,0,0
7,1.0006817945487052,-1.32,15,4,0.10170803192736451,0,10,0,0,0
0,1.9998535966999,2.28,17,7,0.9468753081257953,0.24816936340213896,12,1,0,1
7,1.5017474618058906,0.97,16,3,0.35479046530793706,0.28471871017909206,11,1,0,0
0,1.9978840539506666,2.74,17,2,0.6958320665970457,0.2522986541327677,12,1,0,0
7,1.4992857529247954,2.19,18,7,0.590766700308122,0,12,1,0,0
0,1.0033437666299212,-0.69,17,0,0.46604307827167174,0.25857862038172924,12,0,0,1
7,1.993419697900367,1.47,17,7,0.5248311879438379,0.4566406365263476,12,0,0,0
7,2.4970104923712193,2.6,18,3,0.195808967503247,0.16034676966253805,12,1,0,1
5,2.49697004748335,3.1,14,2,0.6163103960414112,0.5288170135899743,9,0,1,1
7,1.9984089177516688,3.41,15,3,0.4826911954557753,0.5287397305521313,10,1,0,0
7,0.9977811925653373,-0.68,17,3,0.10157318132686668,0.8019251709944321,12,0,0,0
0,2.003846090207966,1.05,16,3,0.07868436614507024,0.11355074207011791,11,1,0,0
7,1.5009556903375085,0.36,17,3,1,1,12,0,0,1
7,1.9994972620450715,1.46,15,3,0.850562899725985,0.5184817396209063,10,1,0,1
0,2.005493725262877,1.83,15,0,0.10811198991093127,0.029580661405747773,10,1,0,0
4,1.5011462386366734,1.3,17,5,0.9865442498134426,0,12,0,0,0
0,2.0006901856195007,3.2,17,0,0.5515904708962032,0.10536696054388717,12,0,0,1
6,2.000801139785169,3.37,16,3,0.5915133650318524,1,11,1,0,0
4,2.0022247269342803,3.01,16,6,0.4430001301891316,0,10,1,0,0
0,1.003307675781529,-0.35,13,0,0.025523622327086323,0.12962847587804097,9,1,0,1
3,0.9986035701518612,-0.28,17,7,0.6645659660868304,0.12800445378346717,12,1,0,1
7,1.9969373346839268,3.3,15,3,0.045334600022840205,0,10,1,0,1
0,1.5029854775735867,1.5,15,4,0.1834767030722696,0.41014505199477297,10,1,0,1
7,1.99717401734965,2.3,15,7,0.14144705057442242,0.30475990896153987,10,0,0,1
6,1.5040105774214496,0.66,16,2,1,1,11,1,0,0
3,2.9998347342182914,4.42,13,4,1,1,9,1,0,0
7,2.9925512006401602,4.02,16,7,0.27152767266098543,0.46133656453465527,11,1,0,1
6,2.001936584518973,2.17,17,3,0,0.18704093810011344,12,0,0,1
7,1.4928969389963085,1.33,15,3,0.3797711179079907,0.18436374459765617,10,0,0,0
7,1.001106318841966,0.01,13,2,0.23873152987588933,0,9,1,0,0
7,2.00333174267496,1.02,14,2,0.9674956540301606,1,9,0,0,0
1,2.502045688027567,2.32,14,7,0.3507306490710162,0,9,1,0,0
0,1.5049441730633153,1.42,14,0,0.43373068767916495,0,9,1,0,0
3,2.0023843268669834,2.92,17,7,0.04840897622864596,0.22813783207360427,12,1,0,0
0,1.004538673091738,-0.8,17,0,0.1744174650942524,0.37722835349622313,12,0,1,1
7,1.0036344902144851,-1.77,14,7,0.9021188859986976,0.7487232292992069,10,1,0,0
0,1.5063282913172036,0.91,16,0,1,0,11,1,0,1
7,1.0007237810666534,0.13,16,3,1,1,11,0,0,0
5,1.9988530649547636,1.54,16,2,0,0.04528422347809619,11,0,0,1
2,3.5090157233150996,6.91,16,2,0.3647582619240802,0.29085145366027954,11,1,1,0
1,2.0019294245715997,1.74,15,3,0.6061041725787691,0,10,0,0,1
7,1.4994668637686084,1.33,16,7,0.6353474980299949,0.7745165451593649,11,0,0,1
7,2.4973727343044256,4.1,15,7,0.5481347710571733,1,10,0,0,1
7,1.498657224243602,1.26,17,7,0.030128664917381916,0,12,0,0,0
0,2.0019681751349,2.51,16,4,0.20329498597173337,0,11,0,0,1
0,2.0036288006340444,2.08,17,0,0.3852562037798851,0.003881777438967252,11,0,1,0
5,1.999283224862634,2.07,16,2,0.04458968978032294,0.28041871845279726,11,0,0,0
7,1.996934899240677,3.31,17,3,0.47050739895868293,0.8179064196231669,12,1,0,0
0,2.0009674217606683,1.33,13,0,0.4637542051667748,0.5234711275104883,9,0,0,1
7,2.500191655633933,6.15,18,4,0.06913430664793298,1,12,1,0,0
7,2.4983363531963683,4.26,15,7,0.5438895934198369,0.9722552911948024,10,1,0,0
0,2.0041270826925235,2.85,14,0,0.9101839787141209,0.5412096797971783,9,1,0,0
2,1.0028425122698905,0.74,17,1,0.21423917570907638,0.36601724512979955,12,0,0,1
7,0.9987177309725151,0.17,13,3,0.036802564018067974,0.014767919137987674,9,1,0,1
0,2.0023563283836854,2.62,17,7,0.18799210808660113,0.02675854281996046,12,0,0,0
7,0.9983101316647262,0.67,14,3,0.6713047305320069,0.7985564736840031,10,0,0,0
7,1.498731180721169,0.39,15,4,0.18097765059622567,0,10,0,0,0
7,1.001639926924418,-1.25,18,6,0.39603115983092446,0.49959443710127494,12,0,0,1
4,1.0025105217050374,0.18,15,2,0.009329842939954059,0,10,0,0,1
0,1.5031992429691492,0.8,18,6,0.5198366417952818,0,12,0,0,1
0,1.504044045152051,0.27,15,3,0.04229826981937576,0.7524698867998396,10,0,0,0
0,1.5025288536626822,0.34,18,0,0.13175849589444646,0.06231436693214111,12,0,0,1
7,1.9955749535550078,1.79,16,7,0.22855925637817875,0.36488728410611954,11,1,0,1
0,1.0020091117509398,-0.77,15,0,0.22851515667801256,0.0010803807278938744,10,1,0,0
0,3.003410761400096,3.11,17,0,0,0,11,0,1,1
0,1.5068222444473327,0.19,14,7,0.5139645060886563,0.13514654473525747,9,1,0,0
6,1.4973704931465097,2.24,16,5,1,0.8825180269380707,11,0,0,1
7,1.0029839753082674,-0.58,15,3,0.20060339225720386,0.4088090179275309,10,1,1,0
7,2.001114239197449,2.54,16,3,0.09215412793261395,0,11,1,0,0
0,1.5022183298288605,-0.2,15,2,0.48539565774369253,0.04407244113807208,10,0,1,0
3,2.000408084176566,1.44,14,1,0.0012272538838341601,0,10,1,1,1
7,1.9963962432267932,3.48,15,3,1,1,10,0,0,1
7,2.0031094107612546,2.08,14,3,0,0,9,1,0,0
6,1.0004036569114625,-0.62,15,2,0.14982803169760947,0.45121815798897896,10,0,0,0
0,3.002041330289474,6.2,16,4,0.01098477189282445,0.19408924340706443,11,1,0,1
7,1.0012431121456054,-1.31,15,3,0.5655471649764839,0.15664342563960815,10,1,0,0
7,0.9999590855278591,-0.81,16,3,7.953818794211328e-4,0.3270553358893377,11,0,0,0
7,3.000400849262468,5.84,16,3,0.0327663783922692,0.1082575923434771,11,0,0,0
2,2.5014715699038983,3.31,13,3,0.7618722300848741,0.27523539263509494,9,0,1,1
7,1.4993005001902904,1.05,18,7,0.08487239969087931,0.964034465582505,12,0,0,0
6,0.9998344617592528,-0.12,16,3,0.5902231047007097,1,11,1,0,1
7,1.001693278972857,-0.63,17,3,0.6254013251816898,0.5822353994203314,12,1,0,1
7,2.99932524449867,5.7,14,3,0.1219473059426355,0,9,0,1,0
0,1.50376255947714,2.03,14,7,0.1704767174670364,0.03619006961995327,10,1,0,0
0,1.0040674770263123,0.24,17,0,0.565258405037471,0.052126856111361926,12,1,0,1
7,1.0012901191693222,-1.35,16,7,0.2328818230114921,0,11,1,0,1
0,2.007579037395189,1.73,15,3,0.39229241504505274,0,10,0,1,1
0,1.0027848874881682,0.12,17,7,0.1838085351423917,0,12,1,0,1
0,3.0032569517639423,4.41,16,4,0,0,11,1,0,0
6,1.001946171546116,0.53,16,6,0.08367498021384705,0.6293136761657193,11,0,0,0
0,3.004369895064206,5.66,13,4,0,0.1404424849649894,9,1,1,0
5,2.001635601045721,3.41,17,3,0.01107277429476896,0.025032360561889757,12,1,0,1
7,1.5012440149694237,1.21,13,7,0.40893494430499266,0.5209644121359922,9,1,0,1
0,1.504430916793235,-0.14,15,7,0.06225698515098582,0.5995160513172086,10,1,0,1
0,1.0046534050472744,0.04,18,0,0.3811765975002395,0.5007752025987591,12,1,0,0
7,0.9988164946679925,-0.04,14,3,0.19345411472386936,0.9020259149618984,10,0,0,1
7,1.5020724238074497,0.06,17,3,0.2042015707593014,0.5568579439834593,12,1,0,1
7,1.9980287765074733,3.05,14,7,0.8721236781388684,0.6121769105714315,10,1,0,0
5,1.0038262355182,0.58,16,2,0.9988272953122094,0.18519603439416593,11,1,0,0
4,2.500108094543891,4.64,17,2,0.943727066818036,0.06913532333437983,12,1,0,0
0,1.0060253695561543,0.15,16,0,0.5634360924395172,0,11,0,0,0
0,1.005202427964745,0.19,15,0,0.4078676969267153,0.096133540909615,10,0,0,1
3,1.0021922178321316,-0.3,15,1,0.167469571837844,0.13781733688065073,10,1,0,1
0,2.999889856604094,4.95,13,2,0.6106654087255139,0.16962240601290873,9,1,0,1
3,1.9987584026045884,1.63,16,5,0.47838955375749737,0.34511546109987284,11,0,0,1
6,1.4984381350995872,1.48,17,4,0.12607517806176324,0.6996105468825862,12,1,0,1
1,1.0039301924235347,-0.55,18,5,0.38865764854579,0.6114838898486805,12,0,0,1
7,0.9978513008697489,0.03,15,3,0.23293657678692387,0.561523589541411,10,0,0,1
7,1.4988007813473199,1.14,16,3,0.08011987224792395,0,11,1,0,1
6,1.499243816560349,0.84,14,7,0.6572584644717422,0,9,1,0,1
7,1.0053866179596365,0.08,17,3,0.08979328052407201,0,12,0,0,1
4,2.5051984151549664,2.46,16,4,0.4514784705075332,0.6347537661153211,10,0,0,1
7,1.9990615198480772,2.4,15,7,0.15000956983183447,0.25492488641650374,10,0,1,0
0,1.9999465676271084,2.47,16,0,0.4510718579706086,0.2537860381535134,11,1,0,0
7,2.996876928563125,6.29,13,7,1,0.8184013081433282,9,1,0,0
0,2.00282136556128,3.51,15,2,0.021508129186183444,0,10,0,1,1
4,2.4993540656077444,3.83,14,1,0.9038979839915581,0.9300585560565557,9,1,0,1
7,2.000244065072481,1.51,13,5,0.11909643569716565,0.5091869197303709,9,0,0,1
0,1.0044573789107847,-0.83,17,7,0.5844977041958334,0,12,1,0,1
7,1.99872620066333,1.77,18,3,0.6570956922014468,0.7641949650352313,12,0,0,1
3,1.500573150862294,1.17,14,1,0.3934858138366687,0.2967337834266242,9,1,0,1
7,1.5000715989447508,1.42,18,4,0.06893827962098124,0.5754705161888355,12,1,0,0
7,1.9995744003030977,0.8,14,7,0.05455023689478356,0.15500847407793333,9,1,0,1
7,1.995214104338205,3.52,15,3,1,1,10,0,0,0
2,1.0012353949866934,1.22,16,1,0.5150197693798554,0.255146436860946,11,1,0,0
7,1.0039340528668266,0.08,13,7,0.9644474260671061,1,9,1,0,0
0,2.5015996503841995,2.78,16,2,0,0.2197597747790202,11,0,1,1
0,1.505008670147609,1.16,16,4,0.3794224500697252,0,11,1,0,0
0,1.503706931016381,1.89,15,5,0.35118579153766344,0.022594197679699654,10,0,0,1
0,1.5014302885890547,1.92,14,0,0.6422726104107639,0,9,0,0,1
7,1.0003872291921585,-1.55,14,2,0.09397377664722725,0.03407466016251978,9,0,0,1
0,1.5010222813960752,0.7,17,2,0.5102952839618781,0.3642832617674659,12,0,0,1
7,2.001768512325212,1,15,3,0.46368094123153925,0.4317324738248937,10,1,0,0
7,3.4992063611752577,7.03,14,3,0.3289812085186182,0,9,0,0,0
7,2.000589577408472,2.57,16,7,0.40499195535292426,0.19717851556171462,11,0,0,1
7,0.9980584165961754,-0.79,18,7,0.29850559611225075,0.33328138390881756,12,1,0,0
5,1.0063643572036616,-1.52,13,7,0,0.09459030879283721,9,0,0,1
0,2.5034631665729767,3.8,18,1,0,0.03233936578157006,12,1,1,1
7,2.4977624379797465,4.43,13,7,0.5888458213318295,0.32693165347723874,9,0,0,1
0,2.002799682232024,2.17,14,4,0.1852824613838694,0.06219354767706937,9,0,0,1
0,2.0060738221495154,2.82,17,0,0.5159859037788977,0.39223505144119997,12,1,0,0
2,1.0002402321614297,-0.27,17,1,0.9941298190274735,0.9045869749351556,12,0,0,1
6,1.4988201615917363,-0.74,14,2,0.5151620619435152,0,9,0,0,1
0,1.505109559353646,2.77,14,5,0,0,9,0,1,0
7,1.0000123723316527,-1.59,14,7,0.17728136293239344,0.2238994158540908,10,0,0,0
4,2.002004689804008,3.47,14,5,0.9192965640341922,0.5682319045949428,9,1,0,0
7,1.5038815267587156,1.82,16,6,0.8773013089979017,0.5995913714219708,11,1,0,0
7,1.4996385163324013,0.57,14,7,0.08501983888465024,0.6385021557461148,10,1,0,0
0,1.9999717687891005,3.56,15,3,0.4563884321287898,0,10,0,0,0
0,2.0016581434897445,1.22,18,0,0.04990560911442706,0,12,1,0,1
1,2.500628340780753,3.93,17,1,0.4102620323196272,0,11,0,0,0
0,1.005501383022153,-0.98,16,0,0.5298958931348748,0,10,1,0,1
0,2.0052654412974755,1.36,14,3,0.8306268099086869,0.23590475016415713,9,1,0,1
7,2.9998232248034675,5.25,15,3,0.5554028987750295,0.3220745133046123,10,1,1,0
7,1.5025747402304834,0.26,14,4,0,0.4160078262678798,9,0,0,0
7,0.9957780728945909,1.04,14,3,0.5508080923223034,0.5771451157267216,9,0,0,0
7,1.0014798439139638,-0.84,13,2,0.4212807301155429,0.6452494626982918,9,0,0,1
6,1.4962865688815787,0.79,17,5,0.1455891394779994,0.34351698239160705,12,0,0,1
7,2.4992229985274212,4.25,16,7,0.23031133531693512,0.6718206370854497,12,1,0,1
7,2.001920462689342,2.61,18,3,0.5123648017189721,1,12,1,0,0
6,1.5015541253364,0.93,15,5,0.024135075092528296,0,10,1,0,1
0,1.5018449751580691,0.61,14,0,0.08799619437440032,0,9,0,0,0
7,1.5002531799166279,2.91,16,3,0.06321433135824027,0.3602976152305871,11,1,0,0
7,1.4983333889689359,1.79,17,3,0.20943248453017066,0,12,1,0,1
0,1.999709225627892,1.79,16,0,0.14627789230204988,0,11,0,0,1
7,0.9980813351418176,2.18,14,3,0.4512106632167728,0,9,0,0,0
0,1.5027420517545012,1.78,14,1,0.1722759266111237,0,9,0,1,1
7,2.001179568072735,4.27,17,7,0.5458206872971944,0.7392668521358113,12,0,0,1
7,1.5018601270757157,1.55,18,5,0.5383658284394112,1,12,1,0,1
7,1.4965851539241446,0.6,15,3,0.05199295726688464,0.6484251802539864,10,0,0,1
7,1.4994971259906165,-0.95,16,7,0.6493777385078834,0.8274654247086315,11,0,0,1
0,2.5069358265166,4.12,15,0,1,0.6476322766793111,10,1,0,0
2,1.0021355579907292,0.23,17,2,0.8476357087357455,0,12,0,0,0
7,1.0009071552910875,0.07,13,2,0.23175461138622885,0,9,0,0,0
2,1.0033838247188729,0.15,15,1,0,0,10,0,0,0
7,1.498401330692742,0.64,15,7,0.02624949882124375,0.1026147506677799,10,0,0,1
6,1.4982145326297305,0.8,17,3,0.6147886107132854,0,12,0,0,1
7,2.503508691028161,3.18,18,7,0,0,12,1,0,1
0,1.0042678245294916,-0.59,18,5,0.0901453096814979,0.16057248431161902,12,0,0,1
7,1.9956994341802592,3.2,14,7,0.5653410840088795,0.7105884479173706,10,1,0,0
7,1.4984837423362156,1.14,13,7,0.6918886327416444,0.5276250720366553,9,1,0,1
7,1.5000936493131536,2.62,14,3,0.18652296061387538,0.19640763492399918,9,0,0,1
7,3.0013529908544205,5.44,14,5,0.3019896339112718,0,9,1,0,1
0,1.5052852424665184,0.37,18,0,0.4225674477241135,0,12,1,0,1
7,1.000555609237556,-0.57,18,3,0.0747281525629035,0.5343991691748943,12,1,0,1
7,2.001264837368877,2.67,14,3,0.4809237923089352,0.0015035357153205047,9,1,0,0
7,1.498542237143798,0.94,13,4,0.8910982047337466,0.6801047772156453,9,0,0,1
3,1.5043995030262391,1.64,15,2,0.32245804011947843,0.2611702329646836,11,0,0,1
3,2.501213476530918,2.22,15,5,0.8388349065604275,0.13716142607082174,10,1,0,0
0,2.4979598594944066,4.23,17,0,0.002036865514494304,0,11,0,0,0
0,1.0090069379789948,0.17,18,2,0,0,12,1,0,1
0,1.0019721839788676,0.28,18,0,0.555720851762374,0,12,1,0,1
7,1.9974101652286498,1.73,14,3,0.05140440149184911,0.26231642184714443,9,0,0,1
7,2.5015956837864994,5.01,16,3,0,0,11,0,0,0
1,2.5047100450598263,4.6,14,0,0.019164600644003854,0.4038752749995956,9,1,0,1
7,1.0024152076669413,-2.01,14,2,0.6130955787703538,0,9,1,0,0
7,3.4976138742424907,6.74,17,3,1,0.9777097801202773,12,0,1,0
0,1.5034241588977277,0.81,18,6,0.3229544137728726,0.29294763947835784,12,1,0,1
1,2.002334768995743,3.06,18,1,0.06316799168536627,0,12,0,1,1
7,2.494640330110955,3.04,14,7,0.46987179956135766,1,10,1,1,0
7,1.4986201971309459,0.77,13,5,0.013565056238123015,0.3742177155652305,9,0,0,0
7,1.500187714313829,1.51,17,4,0.24201011518260784,0.2426528657490089,12,1,0,0
4,2.0012567325636015,3.18,16,7,0.21642358157470099,0.32255021033461934,11,1,0,0
1,1.0094172864339563,1.16,17,1,0,0,11,1,0,1
7,2.499573952702306,3.08,14,3,1,1,10,0,0,0
2,0.9979600224610499,-0.49,18,2,0.8921160230510622,0.9441856794296337,12,0,0,0
7,1.9974060477200317,3.57,15,3,0.023619334755749965,0,10,0,0,1
0,3.0009973063242383,5.49,14,0,0.4466135692814298,0.18041859839538418,9,1,0,1
7,2.497987407470257,4.57,16,3,0.028208709749752425,0.6403566674209176,11,1,1,0
3,1.9995640982833978,2.06,18,7,0.45090987773916835,0.8766347245421636,12,1,0,1
5,1.5019274697560148,1.39,16,2,0.04482363051727616,0.15368470657709085,11,1,0,0
0,1.5037355461411666,0.85,17,0,0.3057762003834294,0.20039943328871582,12,0,0,1
0,1.5046769004169418,0.29,16,7,0.021523067094893215,0.2692297646623201,11,1,0,0
7,0.9990114753628303,-1.25,15,7,0.43338324897809216,0.5087124193217966,10,0,0,0
7,2.4965408123399726,4.8,17,4,0.5880033402276623,0.64235398182281,12,1,0,0
0,1.0065540243591944,0.05,18,2,0,0,12,1,0,1
7,1.5009872797364663,1.22,17,7,0.06445389993211971,0.41585159755871326,12,1,0,1
0,2.500915967938253,3.62,18,3,1,0.1916067888354083,12,0,1,0
6,0.997852656934605,-0.9,17,6,1,1,12,0,0,1
7,2.0017457244893446,2.65,13,7,0.006637586192136211,0.20404633689971485,9,1,0,0
7,3.0000674641513867,5.29,14,3,0,0.5321312737734745,9,1,0,1
0,2.5067490797360716,4.05,14,0,0.4095126205809277,0,9,1,0,0
0,2.0009620839992004,2.63,17,0,0.36476408055280424,0.5676217588338793,12,0,0,1
3,2.002965645375478,2.5,18,7,0.06871338510028158,0.4064022637032322,12,1,0,1
6,2.001082816899469,3.39,17,5,0.6121561098838662,0.18404361793012877,12,0,0,0
7,1.9983534585109666,3.5,18,3,0.6459623183861736,0.17302133098021627,12,0,0,1
7,0.9986466718378795,-0.84,15,3,0.9572813475238618,1,10,1,0,0
0,2.500097734556709,4.13,15,2,0.6163521268735427,0.1529988717218268,11,1,0,1
0,1.503994041263495,0.53,14,1,0,0,9,0,0,1
0,1.004542954203557,-0.25,17,0,0,0.35528616321496936,12,1,1,1
7,1.9994637353988078,1.27,17,7,1,0.909276059954313,12,0,0,0
0,2.0013825088723562,1.82,14,0,0.15613069954272918,0.2706668548310898,9,1,0,0
0,1.5017783200637258,0.86,18,6,0.12670336493476733,0.2517555692015131,12,0,0,1
7,2.498775608081629,3.7,14,7,0.4974786738556178,0.6758521802198622,10,1,0,0
0,2.003465587528611,1.17,16,0,0.5218133191408378,0.32580681348469603,11,1,1,1
7,1.5001900880886516,0.91,14,7,0.02163661515787129,0.10316779133497996,9,1,0,0
7,1.4984947750705035,1.05,16,3,0.14670291437522942,0.1410947272916904,11,1,0,0
7,2.000144436816534,2.47,15,3,0.8223016025448664,0.5935577863055466,10,0,1,0
7,2.999392120717714,5.37,15,7,0.058751306909218634,0.5524744353309763,10,0,1,1
2,3.503455183134376,6.08,17,7,0.2614184789916445,0.5646812284940239,12,1,0,0
3,2.0038249374982335,3.08,15,1,1,0.04212019618179006,10,0,0,0
7,1.0000378461757276,0.58,14,3,1,0.8497387776436929,10,0,0,0
3,1.5007741371957724,0.72,17,7,0.20377212011676976,0,12,1,0,1
7,1.498618438473968,0.8,14,7,0.11752537279492278,0.6271562275170101,10,0,0,1
7,1.4965761857262818,2.44,14,3,0.5875097931743316,0.27300805417540225,9,0,0,1
6,1.498769449578262,1.81,15,2,0.6885023724458044,0.47039671789988724,10,0,0,0
4,2.000134328186344,2.73,14,2,0.1873212232293679,0.757620541167581,9,1,0,1
4,2.9991310513686793,5.64,16,6,0.1698001725646242,0,11,1,0,1
4,1.0026106623831113,-0.56,13,1,0.5495987361784033,0.16125649361012598,9,1,0,1
7,2.0000475254129393,3.22,17,7,0.08977484080248345,0.04592358672577063,12,1,0,1
1,1.5023744680043833,1.81,18,1,0.3755070962462619,0,12,0,0,1
7,1.0013072803319212,-0.37,15,3,0.4442451578290791,0.37637798042348847,10,0,0,0
4,1.000765817107902,1.54,14,2,0.03917724350251389,0,9,1,0,0
7,1.4974568242314983,0.69,16,7,0.07180800349646611,1,11,0,1,1
4,0.9962918817396286,-1.28,16,6,0.08061429399844969,0.46765334887095505,11,1,0,1
3,0.9991506064608426,0.03,13,1,0.9072518426733314,0.28878261628403173,9,0,0,1
7,2.50348872813105,4.47,15,3,0,0.3815368216533108,10,1,1,0
4,2.005602650512313,1.06,18,4,0,0,12,1,1,1
7,1.503106527659399,0.09,17,3,0,0.5779214246121168,12,1,0,0
1,1.0011328866979585,0.33,18,7,0,0.5882856385266418,12,1,0,0
7,1.001256668267962,-1.32,17,3,0.07884336575560061,0,12,0,0,1
7,1.498599653196142,2.63,15,3,0.5184614323886478,0.16442524936273256,10,0,0,0
7,1.0020529122862725,-0.91,14,4,0.5229921667227548,1,10,1,0,0
7,1.9996973018956732,2.62,14,7,0.42820974869050366,0.645652037779599,9,1,0,0
1,1.5031660334813397,1.76,16,1,0.0912471191117844,0,10,1,0,0
7,2.4989774701882994,2.78,18,3,0,0.6979348198823029,12,0,0,0
7,0.9993516857142023,0.3,13,3,0.11815321158929527,0.6691955275598088,9,0,0,1
1,1.5003187132700955,1.42,16,3,0.9903616119895475,0.024306365150733537,11,0,0,1
3,1.5004416867262333,0.86,17,3,0.4458643087248418,0.5664250895125374,12,0,0,1
5,2.997251351987921,4.75,17,2,0.061401865062774404,0,11,1,0,1
7,1.0024070059813777,0.05,13,5,0.8456689183709547,0.896022207237275,9,1,0,0
7,1.4990567710197655,0.75,14,7,0.685179189641642,0.90286030092022,10,1,0,1
1,1.9985544778725237,1.75,16,5,0.5025793592538962,0.7997031773716167,11,1,0,1
2,2.0005266291935593,2.79,14,7,0.2307077824698729,0.21892145183455422,9,1,0,0
6,2.4999704577412887,3.74,13,2,0.024060789093241906,0.6888689559097788,9,0,0,1
1,1.5048289779556858,2.77,14,2,0.0900506675150194,0,9,0,0,0
0,1.503080995906107,1.27,15,0,0.05911111537494785,0.34343151854011333,10,0,0,0
7,1.9961217417716735,1.77,14,5,0.0594592442520244,0.49085325346242653,10,0,0,1
7,2.001290528398072,2.23,15,3,0.05004840126129855,0.2751720851724978,10,1,0,1
7,1.5018037809359273,-0.42,16,3,0.02736397711872705,0.04411763817905682,11,0,0,0
